text,id,like_counts
回复云夏丶好的谢谢,4685955648457285,0
回复伏地蘑大大！！收到,4685950611624572,0
新版何不食肉糜,4685872748036878,2
回复陆晨南这个！你快看，这分明就是有人要搞事情啊！这不是赌气简直是在威胁003416460099002查看图片,4685829312351449,0
回复日常与地球的画框坐标黑龙江的小农村，因为根本就不定时，所以根本就收不到通知,4685822027108738,2
回复龙介君兄弟，我推广一下,4685809926016969,0
电网人告诉你错峰限电的话很少提前通知的，根据当地发布对于电力负荷的缺口进行调控，上更没有了。只是没想到东北这波，连民生用电都停。,4685802112028578,25
没用的，限电式停电不通知，随时停，只有维修线路才通知,4685771397136552,3
东北限电已经说了不会提前通知的,4685760295601563,5
他不是提前发布，说给你拉就拉，毫无征兆。,4685760140414424,8
回复陆晨南看你这个通知感觉你们那里的电网在集体赌气呢,4685759414535197,0
没用我们是早上停电中午才发的通知,4685757341765058,2
没用说了是不定时超过预定好的峰值就停电,4685755744519778,1
停电了哪里还有网来接受通知,4685755630225568,1
政府通知已经明确告诉了停电不分时段，不会提前通知，本着人民至上的原则，自己做好突然断电准备！嘲讽！！,4685700936764315,238
停电是用户居民楼小区停电，哪有红绿灯，医院都停电的啊，明显不正常,4685713729915994,40
我有这个，今天上午停了一阵子，没有发布消息,4685710827981358,24
好歹提前通知吧，离谱,4685726954554465,8
这不是提不提前通知的问题，一个城市停电停水，会造成很大的影响，不仅生活不便，而会有经济损失，甚至会有人身安全影响,4685737489863265,4
没有的。因为他通知的是5到24点，不定时拉闸限电。,4685737759082164,2
这不就话聊聊出来一个50吗还把我拉黑了,4685738282850773,1
今天在上面搜磐石的停电信息，只有当天的，聊胜于无吧,4685738027781801,0
放弃吧没用,4685574110446219,28
回复日常与地球的画框你去实时搜吧我没有义务发给你,4685736732003916,4
回复野妄请问有具体通知截图或者照片能参考一下吗，找了很久没找到一张，麻烦了。,4685736592802664,0
回复日常与地球的画框我在长春收到的通知就是不定时间，不定区域，用电高峰严禁乘坐电梯，停电的时候水也会一起停，并且通讯网络也会出现不能正常使用的情况。看来省与省之间也是不太一样呢,4685736085033676,6
回复野妄我是辽宁鞍山人，问了身边所有分布在沈阳本溪的亲戚和朋友，收到的都是定时停电的通知，目前也没有人停电。看了好多类似说东北情况的微博一没有说自己坐标二开了精选评论，很难不怀疑真实性。,4685735141316513,2
回复日常与地球的画框如果你人在东北会收到不定时，不定区域停电通知,4685728841468390,7
回复灯灯灯谜哪里说的啊，请问有没有截图看下,4685723717076293,0
没用的,4685711011743591,5
回复野野野停电没，需要确定一下是直接断网了，还是路由器没有存电能力，如果是后者，外接一个继电器可以解决，一百块左右，有电时会自动存电，没电时给路由器续命。手机没信号应该是基站停电了，这个没法自行解决,4685704296137607,6
你好，请问怎么查呀？绑定了一直没找到,4685695128437420,0
回复野野野要先确认自己家里是不是国网的电，有的小区没接国网。,4685672684716660,6
是啊迪迦都没了,4685619223856945,486
从那个离婚冷静期都开始阴间起来了,4685700052551872,1240
离婚冷静期，三胎政策，一刀切禁培训，娱乐圈清朗，动画片被禁不知道在搞什么,4685715005244495,1198
我也有这种感觉，上边这脑子是不是有点魔怔了，总能干出点儿人一眼都能看出来有毛病的事儿来,4685678665008551,979
生怕网上50万没有话题挑拨离间，地方主动递刀子甚至自己造刀子,4685688040327895,494
我家也是饭吃到一半黑了，我老公晚上还得上夜班，伸手不见五指，我一8个月孕妇根本不敢自己在家，电梯停了，只好步行下楼逃难一样去我娘家，好在娘家那边没停电。小区群里让大家留意自己楼层电梯有没有人被困，因为假如被困没电没信号，根本无法求救，真不像人干的事,4685708122654782,171
我都觉得是不是什么奇怪的人渗透进管理层里面了,4685710415627280,139
动画才是最离谱的，有的成年人看的动画什么时候说给小孩看了，自己做家长不管教，好意思举报,4685709380419773,90
中秋节当天隔壁小区突然停电了，导致我们小区停水。当时晚饭还没做，饮水机里的水用的很小心，重复利用。我们还能看晚会，隔壁小区全停了，什么也干不了。,4685654996550222,74
我的心里只有感恩,4685686269020524,57
孟晚舟回个国瑶山放火我们点个灯都不行不愧是有8本护照的人上人,4685755483688106,38
原来真靠迪迦的光哪，迪迦下架光没了,4685719014215541,36
估计来了个奇思妙想的大聪明，他不要你们认为，他要他认为,4685709916768203,33
最近各种事真的让我迷惑,4685703139819945,23
举报了，辱华,4685718716155123,24
别问问就是感恩,4685717043418775,18
这还算轻的我家从早5点停电停水到半夜12点跟在大山里是的无电无网无水逼我看了一天的书每一秒都是煎熬,4685702316426079,18
我感到这个世界很魔幻，极度倾斜，一边是财富极大程度聚集的阶层们精致的日常，一边是无人关注平凡普通人的生活，我们总是过于宏大叙事，忘了什么才是生活本身,4685791558894354,6
就是说啊。。军训还叫我们感恩国家。。我感恩它奶奶个腿。。养我的是我爸妈又不是国家，整天就把中国神化要求我们无条件服从属实大无语,4685817827820652,8
现在好多政策真的越来越离谱了,4685720599659828,12
时代的洪峰要到来了，有人在推波助澜,4685747183946298,7
跟人事沾邊的是一點也不幹。,4685742678476939,9
说的太对了，莫名其妙开始变得各种不正常了,4685769002454519,2
去年过年停电的我家,4685702845173294,1
中秋节我家这边突然停电地方新闻都报了好多人被困在电梯里还是消防兵来营救的,4685700283502431,8
我小时候有一次过年就是吃着饭停电了。1个小时才来电吧。但是小孩子都很,4685738396615230,0
前年回老家过年，好像是年29开始停的电，停了快一个星期一整个乡都停电了中间都没有来过，过年都是黑灯瞎火的,4685718885239259,0
不难想象，南方小镇过年停电太正常了,4685703142704878,2
大方向是对的，限电为了减少出口获取定价权避免高价原材料的囤积。就是地方执行的时候，太粗暴了,4685737289059729,1
不满意的快去东北起义吧在这叫毛呢还我网络清净,4685732134520468,1
可能是因为迪迦的光也耗电？,4685724840891331,1
我吉林的高三的时候过年休息那半个多月就停过电虽然不是年三十但是也挺突然的,4685984011389097,0
最近真的让我感觉不太正常,4685773000148601,0
今年真是各种离谱事,4685772827660932,0
外婆家在中部小城市，一直到1213年都会吃年夜饭时突然停电，好几次年夜饭都是点蜡烛吃的。那时候也几乎没看完过春晚，都是看一会电视，啪，没电了。常备手电筒。,4685737557491860,0
初中的时候那年大年三十晚上遇到过停电，为了让县城用电充足，停掉了周围镇的用电，五个钟，,4685734189990397,0
我很难不给你点赞,4685733195415819,0
50万去哪里领啊,4685728438556040,0
因为好的政策总是被人下意识忽略,4685727117351262,0
动画片是平台作妖,4685717873099034,0
不知道是哪个大聪明想出来的，真想喷他,4685716514147697,0
哈哈我小时候老家贼穷每次回家过年到春晚家里必停电，我只有到草垛上去看星星。。,4685716313083185,2
俺们家千年去我姥家过年三十下午两点停电到8点。当时贼有意思,4685714165337618,0
是不是大风吹以后也没有小朋友了？,4685713940155430,0
过年那次突然就没电，离谱,4685712667971564,0
你敢信，我们这有一年大年三十吃年夜饭呢，突然就停电了，原因是施工把电路给挖断了真的是大年三十年夜饭突然的断电了！至今难忘！,4685712315908738,1
只有你这脑子简单的傻瓜会反驳,4685711531313669,0
小时候我家就是过年突然停电了,4685707677272011,0
我朋友在家喝酒，嘎一下就停电了，本来就有点喝多了一停电连瓶嘴都找不着,4685707442128683,0
我们每年过年都停电,4685707015094914,0
限电是为了防备霉帝国发动的金融站，通货喷长，收割我们，并让我们失去制造国中心，大家暂时忍一忍，没你们想得那么小气,4685706884025936,1
我的心里只有感恩,4685706129049225,2
也没有说明就给你停了这怎么的真是没能当家作主啊,4685704854506696,0
上面变天了还是怎么？怎么开始瞎胡搞了,4685743652340217,2
未成年我倒觉得管得好。,4685733190964337,2
真的，未成年开始就没有一个是人能想出来的事,4685694398104411,18
是不是上边有鬼啊故意和政策对着干瞎搞,4685717030309883,4
回复难道不是事实吗？,4686422928001172,0
回复好像一直在划水现在备上了之前停电没通知,4686387465162082,0
回复捡了五只猪蹄多备几个充电宝，下几个单机游戏啥的吧,4686383811400084,0
